recipient,reasons,bucket_census,tx_count
0x55d2b9b12ac964a5444f8293ecb3b148a3f4f1dd,top_volume,DORMANT,1826
0x56150318a27cbdf65a490687f5adca5deba8a574,control,TEST_RIG,197
0x561c4da95339bf6606e4528f8069424657b5893c,control,GHOST,1
0x5622912cc90de831c5fcec5eb65e10fb3892c75d,active_legit_candidate,ACTIVE_LEGITIMATE,232
0x56348373a69d06b2ee81cae55ec42dcdcbfd74bb,top_volume,DORMANT,6645
0x5645adddbc508716e7e9545aa715db4a501cdea2,control,GHOST,1
0x5665dd319d92ebf1ce6ac2e86f05158d2bee51d9,control,TEST_RIG,8
0x567f5e217e44046e4399986c3ecbbc6e1aed172d,control,GHOST,1
0x56838d619fdb6df7f42a88908915542cd4171e89,control,TEST_RIG,22
0x568eb29964eeed6242154d848e6bd3c7ffece7ad,top_volume,DUPLICATE,762
0x56b306ef0cb4a5806a1a8c60467b98401cc739fa,top_volume,DORMANT,203
0x56e7d49acc6b65a0f1f4c248220dceda88c38cfe,control,TEST_RIG,12
0x57210b95ecbfd6f2ee74d77830228b48d1878867,active_legit_candidate,ACTIVE_LEGITIMATE,390
0x5729441ecc2905e4daedbc8c1a904f9aa42d531b,top_volume,TEST_RIG,128
0x5740826f5d25de923b4695e011a27ba0f7c24866,control,GHOST,1
0x576643c338272d3ff1410d463041297d4800e03e,control,TEST_RIG,8
0x5770e66181984aa8510777790016b64aeda4f8b2,active_legit_candidate,ACTIVE_LEGITIMATE,181
0x5771ea77bc1ca79560a3542363d957f9a9fc8684,top_volume,TEST_RIG,121
0x577a0dd94d3df2d22ac32ffd535513e8e3757d58,control,GHOST,1
0x578b0dda9b4c1d3153e36b25498501d272c0815b,control,TEST_RIG,61
0x5795d7b6df3f13e51a3f9c856c77639408ef5330,control,TEST_RIG,7
0x57a6b0547557ed5817d5988ce30fc4729aef0ed7,top_volume,DORMANT,8
0x57f7e0c9716c68e19e13a817ab53e49979ef2595,control,TEST_RIG,10
0x580a22a5c3a9c599f345859557daa02836e8ae2f,top_volume,DORMANT,267
0x58157cfaa167b0d15d41d692930fc6a6e338046a,control,GHOST,1
0x5851e16e33c42ca7fd023b80be4b19f1f7767cf2,control,GHOST,1
0x5872ab1961400cfd20867e15a3461032aa3978bd,top_volume,DORMANT,128
0x5875de39c373d040ac167da2cf5f3a788ce24ace,top_volume,DORMANT,6964
0x5887ada4058db7293727bf05b81d4fe76da44638,control,GHOST,1
0x5887f01868a85f3b251b447f4d71e50f21dff5a7,control,TEST_RIG,10
0x5889149e38e7655915b9e999dba154c22ca19cd3,control,GHOST,2
0x588931e8a5d4aa8b072b297f555214e8c4f0be98,active_legit_candidate,ACTIVE_LEGITIMATE,68
0x58bdad5e654691ac5ed4631758f3d8da00666b6c,active_legit_candidate,ACTIVE_LEGITIMATE,72
0x58be3eb5c86dacfc6ac71fad3aad8a7d07eeb391,active_legit_candidate,ACTIVE_LEGITIMATE,178
0x58e632fa698383820ffc22156352c9836790e2c0,active_legit_candidate,ACTIVE_LEGITIMATE,131
0x58f42c60dfe9b662b9e573c13358e5d773790699,active_legit_candidate,ACTIVE_LEGITIMATE,357
0x590ac39e6e3963de445beb48c5d3b82dae0bcfc4,control,GHOST,1
0x59285a11fe0c4e3e4eeea361bd0b524894284ddd,active_legit_candidate,ACTIVE_LEGITIMATE,252
0x59292d3c052f4e8888416ea1068a7dcaea71ff7d,control,GHOST,2
0x5931a791520a11a6b5660be22de675723db509d1,control,GHOST,1
0x59477bca9fee01232096e27b4f349b5118a0f655,active_legit_candidate,ACTIVE_LEGITIMATE,255
0x5973a8d185766ec58fc7c27a8b5759e3a7b5a3bc,top_volume,DORMANT,126
0x59a031c4e545e9c7314e18237fcb1fa39ad29ccc,control,GHOST,1
0x59a35233502dfd65f02c8b09f988ffdfc2bc64c4,top_volume,DORMANT,134
0x59dc4e72ff68bd2fdcf904f7dea50ba34369c9dd,active_legit_candidate,ACTIVE_LEGITIMATE,303
0x5a2352461a10f06de43a35709624a87b73ef5b47,control,GHOST,1
0x5a4bde518ccc3871d3eea421ff8c3dc12493828c,control,GHOST,1
0x5a78ace5dd133316c8aaf7e156fbfc57e1209cf9,active_legit_candidate,ACTIVE_LEGITIMATE,42
0x5a86eb6dcf948a10bad1498d853257899077a838,control,GHOST,1
0x5a8b662ed4e0d8d399c2159913d2962a9f5c4bd1,control,GHOST,1
0x5a9a85acfb7d258133052cfc04495dba5c330ed7,top_volume,DORMANT,194
0x5abad121dabb983e663fb8d08fea3dcf745af005,active_legit_candidate,ACTIVE_LEGITIMATE,90
0x5ac3154e71510d243de8e2993e22666cfd3cf3c5,control,GHOST,1
0x5ac477023b6b4d4c0db100579132f2da0ae41f0b,control,GHOST,1
0x5ace32b004ee1a9f5e6a74e0d41969aeb49f1ac3,control,GHOST,1
0x5adb99dcabbecc69b88a210b20c5ecad696e1d73,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,3779
0x5aecaf716497549784b5933ac3eb611202c546f3,control,TEST_RIG,5
0x5b2af92d0a38f71814d7a638f691279eeda30090,top_volume,DORMANT,656
0x5b30e6d93f5c50f92159394547b586b4e0047628,top_volume,DORMANT,569304
0x5b413f212cf40a226d7594fed315cf339e2545a8,top_volume,DORMANT,9264
0x5b567a667ab7bd09de417b9f7a55a767c40496f0,active_legit_candidate,ACTIVE_LEGITIMATE,9588
0x5b64abae37676253aa4b0d62d91df2c4f533c55d,control,GHOST,2
0x5b82a593008a71fadad2d69bf44505e03318d58a,control,GHOST,1
0x5b861725ef744a7b1f615f2c75d552ddc5b16d2a,control,GHOST,1
0x5b86e24a6de8c0d2321143a3fd810ef5391f9067,active_legit_candidate,ACTIVE_LEGITIMATE,22
0x5b9acf47eda712cdc7ec4b499646f6c236d880c7,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,128
0x5ba9355a10611ed4339526472a59befed3549bad,active_legit_candidate,ACTIVE_LEGITIMATE,200
0x5bc37677a9f1e91131cf180198be24a5b03617ed,control,GHOST,1
0x5bf8b3107f111565229dabdbf8d6ed2e1c8e5986,top_volume,DUPLICATE,5578
0x5c4c55925f413f803c41f50af18efc3e601334f0,top_volume,DORMANT,4000
0x5c4cbda254769fc234c61dd5ce1bac2fcfe105a7,control,TEST_RIG,8
0x5c6b3a3dae296d3cef50fef96afc73410959a6db,active_legit_candidate,ACTIVE_LEGITIMATE,42
0x5c73af8b418c4bed948579cd56742dcb4ca0dd1e,top_volume,DORMANT,3556
0x5c94ffd985b177933434660eb04cbc868c1ce80b,top_volume,DORMANT,52
0x5c98ba4ec76846bba70f0d60e01b985e2b1684cf,control,GHOST,1
0x5c98e2448d11dbb8a64914daa0c6804cea495b85,active_legit_candidate,ACTIVE_LEGITIMATE,73
0x5cf2570a5b2ab46d0d9396737ec601c7da506d5a,top_volume,DUPLICATE,194364
0x5d0138a9326f7b75940874ac0a36625c127a062c,control,GHOST,1
0x5d025c8d10a98e4d37dbaa62f2179b8c73ea570e,top_volume,DORMANT,9680
0x5d4315ea0f515569d532dd1d8ffbad656c08ac84,top_volume,DORMANT,321
0x5d516257b0ddf2e0d4e315bf0bc96611b399d648,top_volume,DORMANT,4140
0x5d51ecc50813e0937a5c43be298e9146796ad60d,active_legit_candidate,ACTIVE_LEGITIMATE,1363
0x5d5e0cf1cd611ff6f08e9c5a11cd068ab9b63085,active_legit_candidate,ACTIVE_LEGITIMATE,84
0x5d6471f229d09a2b3af33ae82af68d1ac157c0aa,active_legit_candidate,ACTIVE_LEGITIMATE,130
0x5d6df6b10c54617dac4bf9993ad9fa384b7b36d3,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,76748
0x5d9e1518890e7d4b3d816f094a31d6488d6929f3,top_volume,TEST_RIG,124
0x5d9e2fb561f328efe416bee327393a5aae9399c2,control,GHOST,1
0x5da66d663d8388d2bc085b165d22d4798e51aecb,top_volume,DORMANT,56308
0x5daa8588fb20408cac58ec45fd13b660f00dce3e,control,GHOST,1
0x5dbaacff0bf40fa40778d6e99a91811168d2f3cb,active_legit_candidate,ACTIVE_LEGITIMATE,144
0x5dbe7f1d70b39918df996a9316983c4601c61fe3,control,GHOST,1
0x5dc07c4d3ffb01d0dd511efa7ea47490b089a933,control,TEST_RIG,6
0x5dcb1e6f82dd9609505d6f634cd7fd489f3d2814,top_volume,GHOST,3
0x5deb094e8c0100615454c677c5607a438d40e4d7,top_volume,TEST_RIG,116
0x5dfe7e88f2efcb5ed39708150fbf9fe21de40dfe,control,GHOST,1
0x5dfea6a8a59a72bdaa0f9513cb112cf76375f71e,control,GHOST,1
0x5e01f4a8ee37a9ebc97a2da95114866fb2a9f7d0,control,GHOST,1
0x5e04d4bc0a077c2727d4e542629606923aa55fff,top_volume,DORMANT,72
0x5e06debcebf46bb3482223440fef29948e325ee6,control,GHOST,3
0x5e3fdb2bcd47815d636e95b59f92891c68b7a8d3,control,TEST_RIG,10
0x5e50d23ec14ea4436582029a25313e5048e01d10,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,44521300
0x5e5b7e3f85f1f60dcd1098f849979d34eabc264c,control,GHOST,1
0x5e709929a4ab69ec3a8811d03417869059bc4eb9,active_legit_candidate,ACTIVE_LEGITIMATE,48
0x5e8e57be8d6ac22f823d2f0d314f32925ff63539,top_volume,DORMANT,30
0x5e99d070447e7fb61754168af7156e94b0ba192b,control,TEST_RIG,12
0x5ece036c047ebcc5299e0e82e2ea615ffcddeb05,top_volume,DORMANT,405
0x5f114bb1b71f78fcc601ecc479978d685f2d468a,top_volume,TEST_RIG,6343
0x5f48c3ee2a23c5279a565731124f0a55bebce903,top_volume,TEST_RIG,8
0x5f4d04a2543857693d00324672e3991093840444,control,GHOST,1
0x5f5d6fcb315871c26f720dc6fef17052dd984359,active_legit_candidate,ACTIVE_LEGITIMATE,5010
0x5f6549124eacbb88dea6ec9fb3df4d483f7060db,top_volume,TEST_RIG,127
0x5f7254f252ef9b9f92b6b4f2cf91205ed7a96c7a,active_legit_candidate,ACTIVE_LEGITIMATE,287
0x5f7ad2c9b4e8a1f6d3b5e9c7a2f4b8d1ae6cf3eb,control,DORMANT,5
0x5fc1e7c05ac87f490e5f7cf42cc29a78e2d83ba6,top_volume,TEST_RIG,40
0x5fd3e2915b3a726db50b6ff60f281f59a591ab3c,active_legit_candidate,ACTIVE_LEGITIMATE,323
0x5feb3281d7e81ea5e55aaea96639daaca5d601c1,active_legit_candidate,ACTIVE_LEGITIMATE,24
0x60135017ceff518ef95de8d1a5f67a81da8a0a83,control,GHOST,1
0x6013d764502369012df405a21c7dcbb6efd1507b,active_legit_candidate,ACTIVE_LEGITIMATE,100
0x60390b93088568680ece9add9ca4ea2088d6536c,control,TEST_RIG,7
0x60423e4743f7750c6001bbd1dd0f9ee4dfb7eebf,top_volume,DORMANT,152130
0x6067bd33795680303a2fb7d313255be9851efe8b,control,TEST_RIG,8
0x609015bbe5adcb0e4e636221dbc6ac19f1c9b95a,control,GHOST,1
0x60a3d80e3bfacdc12c251029103611f9d6e82914,control,TEST_RIG,6
0x60a85c9b610e74d7398bad56344e1e1353a635f8,top_volume,TEST_RIG,175
0x60c402878efcecae5733a88075328aa2320c39be,active_legit_candidate,ACTIVE_LEGITIMATE,48
0x60c7bea797345b2fe8fd5db1ca15695faec5f0ac,active_legit_candidate,ACTIVE_LEGITIMATE,126
0x60cebd83b02171548d4541bf0e81fbb63706d04a,control,GHOST,3
0x60de0b93a0476f326ef92c7ba82e699110b26488,control,TEST_RIG,5
0x6117c4bcd0eb329f52dcfb4d85d4c332bab6c194,control,GHOST,1
0x612236ba5700d52b81ea551dfd8fe9e46328c53a,control,GHOST,2
0x6125f97c8e6bacd27b4191e98deb0f32459ea38e,active_legit_candidate,ACTIVE_LEGITIMATE,101
0x6127b277f2f1c872f41a31a8b7e013690fd53a01,control,GHOST,3
0x6146918655a1836c9dfb5023d519bf57e23d8c52,control,GHOST,3
0x61710d4ebb9bdeb1585461a76aa275700d90428e,top_volume,DORMANT,9826
0x617122b245c776a6b83a1f2821617819e2d38f6b,active_legit_candidate,ACTIVE_LEGITIMATE,44
0x617c91c4435a0a6f856a00d7d25d29682688d24e,control,TEST_RIG,7
0x6191a890dbb25dd0e623621867d77e520cd276ca,top_volume,DORMANT,185
0x6195fbe39f01af7a4785b6c888649b62acf4c92b,control,TEST_RIG,5
0x61b7eaefcac5e896d922d132c15894900a0e0f82,top_volume,DORMANT,1016
0x61bacf6493953d24a7a5255e1c34281d85d60f4b,control,GHOST,4
0x61d8e97f68feae22ca735e681c0dbd0ed17fa2e8,top_volume,TEST_RIG,499
0x61fe3cd50c8f9c2288b6b74db9dc0d548092f462,control,GHOST,3
0x621429d75dae56e58cb7c500ab8c953c0aa89756,top_volume,GHOST,2
0x628985396c9331068d1fd1f13fae7d70ca4b8699,control,GHOST,2
0x62be57e5e3c9d919df5983dc3d52d7f7ee78d878,control,TEST_RIG,7
0x62d06df9495ed7811b3e22e059f7b18dba13093d,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,1350
0x62e978931be7e67084c8998106fc30afcde0ff35,control,GHOST,1
0x6302d9e6dbb22fec3c350551568bb39b4b35ad57,active_legit_candidate,ACTIVE_LEGITIMATE,5996
0x6315ed05cf6d66fd1013bcc7ec82958185ca55fd,top_volume,DORMANT,4288
0x631e240fe781083a5571552ce82036d96b158696,active_legit_candidate,ACTIVE_LEGITIMATE,638
0x63242a4ea82847b20e506b63b0e2e2eff0cc6cb0,top_volume,GHOST,4
0x633c8aa9031eaa59a5b0c5180f9614443bb9f16d,top_volume,DORMANT,64
0x634be4c9ad7a9121115ed40584f1fefaa87120b6,top_volume,TEST_RIG,128
0x634d2c0b7be1a0f3ab499de194790d42f965373e,control,GHOST,2
0x638bffd6b420f8db17c2958086701888344fc41d,top_volume,DORMANT,6
0x6393f0ae5c5b2add76a5960ba29c5403f8c995e7,control,GHOST,1
0x63ae98f3363b346a94fcc1cbcb621f1c2b1fcddc,active_legit_candidate,ACTIVE_LEGITIMATE,305
0x64220095b0f987ee782962aec2fe0554d75c248b,control,TEST_RIG,5
0x642fa3116a46550ef8e4252280baa9d35ceaea8e,control,TEST_RIG,59
0x6438eecb0cfd68f94ffc4acfe036dbbaf7001361,control,DORMANT,6202
0x643c4398aae849d90a2194ffeadaff7788d02c96,control,GHOST,1
0x644ba104e6baaf45c6e683382b7875eb90e8be07,top_volume,GHOST,2
0x6462f8f301bd08c206ee611aa00015ba41acc1d0,active_legit_candidate,ACTIVE_LEGITIMATE,106
0x64842cd797198143a8ff191e4bdbde7e0fbf7f6d,active_legit_candidate,ACTIVE_LEGITIMATE,36
0x648aacf9b7b485e2c61d620b4a1a178cd022f48f,control,GHOST,1
0x64ad7562bd7b1e5b767c7389de3525a7261896c1,control,GHOST,3
0x64cab97f0fe3ab02f99d5f04734da6dd3aa19def,control,GHOST,1
0x65008fcb26ce56da9c53122458b06cf84b7368dd,active_legit_candidate,ACTIVE_LEGITIMATE,221
0x6503fb61705eb6b3c57ee1ab88a1a75a6ee01869,active_legit_candidate,ACTIVE_LEGITIMATE,29
0x654b5e8eace9122dda1cc867c25d5ed9b1a6b63c,control,GHOST,1
0x654d13b64c57c79c456fc8e7ee59dd9b72161e61,top_volume,TEST_RIG,1593
0x655f7d8a538896616b61f8aa37c741783ef8920b,control,TEST_RIG,5
0x657badc86c3169505435dc4db34803cdd91446e0,top_volume,DORMANT,114
0x65939eb4815f9d3458a8a4c0e2c4b60e6dd73405,control,GHOST,1
0x659f5d307922105a911e1d657f3d2f62b8daa436,control,TEST_RIG,8
0x65a71bbd297b0ef8e4bfe5852ea39a27366e53e4,control,DORMANT,43
0x65b262c8fe76dad477633490b6c1956d13ced7df,control,GHOST,1
0x65b63204cf8a968459afb4a92656274afd6ddfc7,control,TEST_RIG,7
0x65d0758bc7938af707d76a02a64b0e3adae5218a,control,GHOST,1
0x65ebff802ac5ee9ffeb90e92a95f9c745fec2400,top_volume,DORMANT,264
0x66268791b55e1f5fa585d990326519f101407257,active_legit_candidate,ACTIVE_LEGITIMATE,194
0x6634eaccbf5a4c2913718c84f7478c58f34dc0a5,top_volume,GHOST,1
0x666095380e4c243708ab9c21d63ec75c7eadc011,top_volume,GHOST,1
0x666491658dbb493b10888644ac9b3a173b72ef61,top_volume,DORMANT,129
0x6665325b1f4c6d92bafca1c9a42312ca804be94e,control,GHOST,1
0x668add9213985e7fd613aec87767c892f4b9df1c,active_legit_candidate,ACTIVE_LEGITIMATE,35
0x6697d5548c32fb99520c2398d43446fb7816aefd,control,GHOST,1
0x66ba89fc4a6acedcf8288f7f2d236158431e05e9,top_volume,GHOST,2
0x66c12fe6a224dfdc31ee4d95e7768c5ff08aab0b,top_volume,TEST_RIG,6
0x66c40946b0dffd04be467e18309857307ecd37cb,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,120855
0x66d36a576d9bedc037808f4a674cd59efd7f2b99,control,GHOST,1
0x66d4c2843f5f34843bd95f61460cb7265cbccb39,control,GHOST,1
0x66d6fae84b642b10953a73903b840a840471ca35,control,GHOST,1
0x66d7c2f952362bfb24fd7f02a9bec9c754ea83bc,active_legit_candidate,ACTIVE_LEGITIMATE,2947
0x66d7eb447d2642d02edf4b9f7131206cfccb057c,active_legit_candidate,ACTIVE_LEGITIMATE,26
0x66e40b41ec14105d89efa718c223a6175e6347f7,top_volume,DORMANT,9880
0x66fa4d79ca84016b42352be33c908dd812952ec8,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,31551142
0x66fe4806cd41bcd308c9d2f6815aef6b2e38f9a3,top_volume,DORMANT,62
0x67021a09d1cd520aa79ade388b53478b519bf737,control,GHOST,1
0x6708b690d93ffecb6ee09f00905e94d7386acfb4,top_volume,DORMANT,9072
0x67117b1ff315095f870df6523b3b8341b0063cde,top_volume,TEST_RIG,9
0x6714bc80c674e6e01300ea0d24fde3a7f05aa85e,active_legit_candidate,ACTIVE_LEGITIMATE,194
0x6715833330ff43c7b4ca6cf1d95ff2321996318a,control,GHOST,3
0x671e9400266f99c5cb63661392a07c205e1accea,active_legit_candidate,ACTIVE_LEGITIMATE,3290
0x6720d282676f8bcf74763bd92492eef4b5214a88,top_volume,DORMANT,406
0x672658492401f7043e658ae01a72c7eab9c63da6,control,GHOST,2
0x672f5ec05394e91975ca083941da9e5d73db1d1e,top_volume,DORMANT,9220
0x6739722f54586de9f448d1a7a306ed5da69d2e68,control,GHOST,1
0x674a6c77813fc690966b239e8c46fca63039aa95,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,1356
0x67786f840644b8680d6d88ecf2e5bbd1bf7c6a9b,top_volume,DORMANT,189
0x677bf1b1c02d27b71b01d31a909ccd39e6d03136,control,GHOST,1
0x6780d8769813e98723d060e3198ed60483739103,top_volume,TEST_RIG,128
0x67976cebb5266b50a08c0dcb676e03baf305e3a2,active_legit_candidate,ACTIVE_LEGITIMATE,183
0x6799567aa32f07c29fd98a251863aa441c68732b,top_volume,TEST_RIG,174
0x67cd43fcfce8ab2d6477a1f6bf8dff67aa5e86e1,active_legit_candidate,ACTIVE_LEGITIMATE,254
0x67de382f38d6d7936d9af01599a55e75244fea15,control,GHOST,4
0x67efe69763fb98f1b71ffba3d940333227d8a260,control,GHOST,1
0x68226a46f09a3a8c8fccb0308bf67ff4753a5415,control,GHOST,1
0x6822db535c45f1ce276220ecc947df930ddc3f23,control,GHOST,4
0x68396bd35874695ad86cd29410bd80a550991a2b,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,212052
0x687e3217668dde7c32478a3f2613750c8bd505e9,active_legit_candidate,ACTIVE_LEGITIMATE,145
0x689a6a3889f3148e7cd6dcfdd0717677a2ce23bd,control,TEST_RIG,12
0x6903137346e107db2ccd8e8827649cfc810b12f8,control,GHOST,1
0x691c2d25679110c8d3151a59dbffd74cfd5ec390,control,DORMANT,8
0x692dce6b2876854fa9d348bfbfd9c1c4de6c07dd,active_legit_candidate,ACTIVE_LEGITIMATE,144
0x69645ba6276e0005c3cdf3b5aa2c3f8a9cefe81c,control,GHOST,2
0x69e16642447717e0dd4a412c779bc8642a72e15f,top_volume,LOW_ACTIVITY,198
0x69ef61afc3aa356e1ac97347119d75cbdabef534,top_volume,DORMANT,980
0x6a0a10ffd285c971b841bee8892878c0d583bf67,active_legit_candidate,ACTIVE_LEGITIMATE,174
0x6a0ba16cc8ff59cb471f473afb745b2c6d1b1b67,control,GHOST,1
0x6a1fe26d54ab0d3e1e3168f2e0c0cda5cc0a0a4a,top_volume,DUPLICATE,18404
0x6a3bf3a90594287756765210a98969ec1bc0cded,control,GHOST,4
0x6a4515f7b2946aeb09f6a280087e4c925c735aa2,control,TEST_RIG,5
0x6a5e7d954f49712abf3f873f037ec845b7b8c666,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,992026
0x6a667a72d3d36d95421474019aa46f0308d643fc,active_legit_candidate,ACTIVE_LEGITIMATE,5696
0x6a748d6d63cb61c58f5e37616231bd124d89eaf9,top_volume,GHOST,1
0x6a80789240408afbc5d6a1ab26e3142db634b088,control,GHOST,1
0x6a82fe3f9471fdf7c8987b482737a44084dfe2cb,active_legit_candidate,ACTIVE_LEGITIMATE,300
0x6adb3bab5730852eb53987ea89d8e8f16393c200,control,GHOST,1
0x6b0c34bd70595ade3d771352632228f538c80c18,control,GHOST,1
0x6b3cb250a069ff3dbd2d0b8cb907616c650a0a6a,control,GHOST,4
0x6b3e6bc9f83d751d7373609433d83399294bc736,active_legit_candidate,ACTIVE_LEGITIMATE,61
0x6b635e9e22f9bc0c09f084c85e4f27fdd5101da8,control,GHOST,1
0x6b94463672607bee320d05c4aa46395f9bfef026,control,GHOST,1
0x6ba6e916f1ae2ed4c653583f5b0936b529e8aca9,top_volume,GHOST,3
0x6bafa2a0e498e38bd69be4a70597996156de9ab0,top_volume,TEST_RIG,1316
0x6bb4fa21c8f678293c28ab729610f8e371ff26ac,control,GHOST,1
0x6c0752c09e7f6fa6526fcdf40e456a159ebb5621,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,17318
0x6c32b527876e168be02a343437fc6d19beef69ba,control,GHOST,1
0x6c3a74b312c198a0bf91b5070a57cfe47b3ba1fa,control,GHOST,1
0x6c43bf43c3efb122c35a05843bd0d39e8cc66358,active_legit_candidate,ACTIVE_LEGITIMATE,277
0x6c68bfa4813a316c0e52d437864427884e35913c,control,GHOST,1
0x6ca3b21d18e2b60291413c99dd6969c43d26c3d2,active_legit_candidate,ACTIVE_LEGITIMATE,797
0x6cc05fc0c7a5024860ed9f32ae62c1482258cb54,active_legit_candidate,ACTIVE_LEGITIMATE,41
0x6d02e3f7c68e7492cc5474ef8ce17dedfd11df89,active_legit_candidate,ACTIVE_LEGITIMATE,149
0x6d14609a7f2be7877853e5deeca312ac83ef937e,control,GHOST,1
0x6d27486790ce5918f1bc68be3fccc25304d09d31,active_legit_candidate,ACTIVE_LEGITIMATE,229232
0x6d56ae86a68f20ca2fb79cfcc0dde2918c575a96,control,GHOST,1
0x6d6e695b09861467c7d462f5aaf31cf3540b9192,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,79871
0x6d7595fbef65b2910d7dd236c459f17fc4fa481b,active_legit_candidate,ACTIVE_LEGITIMATE,26
0x6d91adf2c545047cbbc5b37a5f457cce081b48d3,active_legit_candidate,ACTIVE_LEGITIMATE,334
0x6d922489a6adde4d483a24be49442fd8c4768fab,top_volume,LOW_ACTIVITY,15
0x6d980e4008b4e1d1452c809a67c837d8bd5c7db0,control,GHOST,1
0x6d9ee9e8fbe2a3591a017f009fcc27593be4358e,control,GHOST,3
0x6df50087728a903945d1f38c0dc1615d00a62d66,control,TEST_RIG,5
0x6e0865bd7e9839955c927d6bb5869a9feb558dbe,control,LOW_ACTIVITY,17
0x6e1cdbbbc6e6fb422af89b2e47fb553b725ad728,active_legit_candidate,ACTIVE_LEGITIMATE,33
0x6e3184c204e596ded89e8a5693b602097f4ab687,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,3762
0x6e3b115a536d3de1f052f0d915fc2bc38b554fe6,control,GHOST,1
0x6e424410c85a6bff2e1a6b215548f36b36e9752d,control,GHOST,2
0x6e4dfbe49858e9cb93162352d75dbd1e409a7737,active_legit_candidate,ACTIVE_LEGITIMATE,771
0x6e7b3ed4325a7e5c75f117baf67f61168b278e83,control,TEST_RIG,6
0x6e85e38986a38fb4067407bf8fa6aedc1dcac4be,control,TEST_RIG,7
0x6e8b64638b24c6d625b045dd353120d850064e2e,active_legit_candidate,ACTIVE_LEGITIMATE,5100
0x6ede3258bce2ef32f9bb614c781818b4efd0e765,active_legit_candidate,ACTIVE_LEGITIMATE,25
0x6ee49a7872844397fb52870cc07b308ffadc9427,active_legit_candidate,ACTIVE_LEGITIMATE,624
0x6f2473816ffea040ee69b52cf3f16865c50a759e,control,GHOST,1
0x6f4ee8b226bf7b3df45c55ec10505edc7cb68488,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,102
0x6f6224aafa69c70d6c371141f8ec6b0465915a76,control,GHOST,1
0x6f9cdbe9e61a758f329fa26b833974c289ed7a1a,control,TEST_RIG,5
0x6fb363e4f39d980ff44ee3fe4670715d97003a60,control,GHOST,1
0x702ba46435d1e55b18440100bc81eb055574875e,active_legit_candidate,ACTIVE_LEGITIMATE,37
0x70324f823bb202f1c38efdb90a78fabf3afce26d,control,GHOST,1
0x704fff4edba6585926af97ccb5573d465d30c043,control,TEST_RIG,7
0x7070bac27803f76ad580067d032c1cfd9e2739a3,control,GHOST,1
0x7076fd15046aaf4dcf8ff22d734a0ec081a28cc0,top_volume,DORMANT,4264
0x70b5b14a97a00b460229c58938738574946fc268,top_volume,DORMANT,8333
0x70b5be0797c1b24facf61c9b8bec9483f8d7d45d,top_volume,DORMANT,7260
0x70cd77d24fd0fc7d545bdfc622237baa80554f9b,active_legit_candidate,ACTIVE_LEGITIMATE,330
0x70da5f2a851fb936eff8207f2733b0914cc44b7d,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,2760
0x70df019c30dade42fcc46d5decdd62b4fdfe748b,top_volume,GHOST,1
0x70fb857d15b8867e5eff0c20e61ebf7d8b9d5d9c,control,TEST_RIG,5
0x71033ab6ed376a0b53d1826ea632ddfec96b3661,active_legit_candidate,ACTIVE_LEGITIMATE,258
0x7105bb039be0375e46b032912ae8e698c26ae396,control,GHOST,1
0x711c032f1fb7d72e77a010c50111fde730c34385,control,TEST_RIG,9
0x71290e6ad72f45fc2defab42db7f59daa7bd4883,control,GHOST,1
0x715136a0fc0cd7e2ee3bb79fcec222d349ae6c5c,control,TEST_RIG,5
0x7177ed1fcf2f8e69ade2da195985737177c3de48,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,1390
0x7192ebb0e1f918047affafae2fd2410be9dc9732,top_volume,TEST_RIG,7
0x7194ec1f397bb6c02c82a2d8eb57d32443fc5164,active_legit_candidate,ACTIVE_LEGITIMATE,75
0x71a2ced2074f418f4e68a0a196ff3c1e59beb32e,active_legit_candidate,ACTIVE_LEGITIMATE,89
0x71d6e4ac4891beb8df57d34d5d3f15ef0a75c24f,control,GHOST,1
0x71e3fe214a770274a561ca2da35465e4b5b5cb13,control,TEST_RIG,5
0x72109494fa9459c595c70f8658136700813847b7,control,TEST_RIG,5
0x7231f07d4ef62b9bdfce8f0ae4b9ff1c5c133230,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,1372
0x727be5064acd1b4183c7da9fa12254590182910a,control,GHOST,1
0x72cb06ef488f9b712d7e0320e1833a044c95c5cd,control,GHOST,1
0x72cb3ce78db20bd3caebd62188ee75b6d0bce0d2,top_volume,DORMANT,12860
0x733d47e131f90a23376f9c79e3f4ad276e9f929b,control,GHOST,1
